season,round,raceId,circuitId,driverId,lap,stop,time,duration
2017,12,Belgian Grand Prix,spa,ocon,29,3,14:58:44,29.646
2017,12,Belgian Grand Prix,spa,sainz,29,2,14:58:50,24.370
2017,12,Belgian Grand Prix,spa,stroll,29,2,14:59:01,23.109
2017,12,Belgian Grand Prix,spa,perez,29,3,14:59:10,26.574
2017,13,Italian Grand Prix,monza,grosjean,3,1,14:08:10,33.433
2017,13,Italian Grand Prix,monza,max_verstappen,3,1,14:08:20,39.888
2017,13,Italian Grand Prix,monza,hulkenberg,9,1,14:16:50,24.418
2017,13,Italian Grand Prix,monza,kevin_magnussen,11,1,14:19:43,24.384
2017,13,Italian Grand Prix,monza,sainz,13,1,14:22:44,24.865
2017,13,Italian Grand Prix,monza,raikkonen,15,1,14:25:17,25.367
2017,13,Italian Grand Prix,monza,ocon,16,1,14:26:42,24.432
2017,13,Italian Grand Prix,monza,stroll,17,1,14:28:09,26.131
2017,13,Italian Grand Prix,monza,ericsson,18,1,14:30:19,25.310
2017,13,Italian Grand Prix,monza,kvyat,19,1,14:31:23,25.826
2017,13,Italian Grand Prix,monza,wehrlein,20,1,14:33:19,25.212
2017,13,Italian Grand Prix,monza,massa,21,1,14:33:59,25.078
2017,13,Italian Grand Prix,monza,jolyon_palmer,25,1,14:40:16,31.008
2017,13,Italian Grand Prix,monza,max_verstappen,27,2,14:43:27,24.173
2017,13,Italian Grand Prix,monza,alonso,30,1,14:47:38,24.442
2017,13,Italian Grand Prix,monza,vettel,31,1,14:48:03,24.307
2017,13,Italian Grand Prix,monza,hamilton,32,1,14:49:05,23.725
2017,13,Italian Grand Prix,monza,perez,32,1,14:49:55,25.377
2017,13,Italian Grand Prix,monza,bottas,33,1,14:50:35,23.728
2017,13,Italian Grand Prix,monza,grosjean,34,2,14:53:53,24.307
2017,13,Italian Grand Prix,monza,ricciardo,37,1,14:56:51,23.951
2017,14,Singapore Grand Prix,marina_bay,hamilton,1,1,20:06:27,30.442
2017,14,Singapore Grand Prix,marina_bay,ricciardo,1,1,20:06:29,30.737
2017,14,Singapore Grand Prix,marina_bay,hulkenberg,1,1,20:06:30,31.032
2017,14,Singapore Grand Prix,marina_bay,perez,1,1,20:06:31,30.709
2017,14,Singapore Grand Prix,marina_bay,bottas,1,1,20:06:33,30.444
2017,14,Singapore Grand Prix,marina_bay,jolyon_palmer,1,1,20:06:33,30.785
2017,14,Singapore Grand Prix,marina_bay,vandoorne,1,1,20:06:35,31.550
2017,14,Singapore Grand Prix,marina_bay,ocon,1,1,20:06:36,31.793
2017,14,Singapore Grand Prix,marina_bay,sainz,1,1,20:06:37,32.689
2017,14,Singapore Grand Prix,marina_bay,kevin_magnussen,1,1,20:06:39,32.701
2017,14,Singapore Grand Prix,marina_bay,kvyat,1,1,20:06:40,33.077
2017,14,Singapore Grand Prix,marina_bay,alonso,1,1,20:06:42,36.900
2017,14,Singapore Grand Prix,marina_bay,stroll,1,1,20:06:43,37.403
2017,14,Singapore Grand Prix,marina_bay,massa,1,1,20:06:44,38.464
2017,14,Singapore Grand Prix,marina_bay,grosjean,1,1,20:06:45,39.455
2017,14,Singapore Grand Prix,marina_bay,ericsson,1,1,20:06:48,40.125
2017,14,Singapore Grand Prix,marina_bay,wehrlein,1,1,20:06:49,40.506
2017,14,Singapore Grand Prix,marina_bay,hamilton,2,2,20:09:49,24.368
2017,14,Singapore Grand Prix,marina_bay,ricciardo,2,2,20:09:51,24.402
2017,14,Singapore Grand Prix,marina_bay,hulkenberg,2,2,20:09:52,25.093
2017,14,Singapore Grand Prix,marina_bay,perez,2,2,20:09:53,25.315
2017,14,Singapore Grand Prix,marina_bay,bottas,2,2,20:09:55,25.367
2017,14,Singapore Grand Prix,marina_bay,jolyon_palmer,2,2,20:09:56,26.206
2017,14,Singapore Grand Prix,marina_bay,vandoorne,2,2,20:09:58,26.553
2017,14,Singapore Grand Prix,marina_bay,ocon,2,2,20:09:59,26.532
2017,14,Singapore Grand Prix,marina_bay,sainz,2,2,20:10:00,27.452
2017,14,Singapore Grand Prix,marina_bay,kevin_magnussen,2,2,20:10:02,26.903
2017,14,Singapore Grand Prix,marina_bay,kvyat,2,2,20:10:04,27.015
2017,14,Singapore Grand Prix,marina_bay,alonso,2,2,20:10:05,29.306
2017,14,Singapore Grand Prix,marina_bay,stroll,2,2,20:10:07,29.294
2017,15,Malaysian Grand Prix,sepang,ocon,2,1,15:06:57,24.456
2017,15,Malaysian Grand Prix,sepang,hulkenberg,9,1,15:18:36,24.872
2017,15,Malaysian Grand Prix,sepang,kevin_magnussen,10,1,15:20:13,23.766
2017,15,Malaysian Grand Prix,sepang,massa,11,1,15:21:49,23.791
2017,15,Malaysian Grand Prix,sepang,grosjean,11,1,15:22:00,24.912
2017,15,Malaysian Grand Prix,sepang,stroll,12,1,15:23:27,24.109
2017,15,Malaysian Grand Prix,sepang,gasly,12,1,15:23:37,25.044
2017,15,Malaysian Grand Prix,sepang,vandoorne,13,1,15:25:04,24.580
2017,15,Malaysian Grand Prix,sepang,jolyon_palmer,13,1,15:25:12,25.558
2017,15,Malaysian Grand Prix,sepang,hamilton,26,1,15:45:40,23.489
2017,15,Malaysian Grand Prix,sepang,alonso,26,1,15:46:31,25.798
2017,15,Malaysian Grand Prix,sepang,max_verstappen,27,1,15:47:09,23.652
2017,15,Malaysian Grand Prix,sepang,vettel,27,1,15:47:42,23.695
2017,15,Malaysian Grand Prix,sepang,bottas,28,1,15:49:19,23.676
2017,15,Malaysian Grand Prix,sepang,ricciardo,29,1,15:50:36,24.199
2017,15,Malaysian Grand Prix,sepang,perez,30,1,15:52:42,24.314
2017,15,Malaysian Grand Prix,sepang,grosjean,33,2,15:58:35,24.419
2017,15,Malaysian Grand Prix,sepang,wehrlein,37,1,16:05:08,25.060
2017,15,Malaysian Grand Prix,sepang,ericsson,38,1,16:07:14,24.719
2017,15,Malaysian Grand Prix,sepang,hulkenberg,50,2,16:26:10,25.714
2017,16,Japanese Grand Prix,suzuka,wehrlein,2,1,14:07:36,24.424
2017,16,Japanese Grand Prix,suzuka,wehrlein,3,2,14:09:55,24.918
2017,16,Japanese Grand Prix,suzuka,stroll,4,1,14:11:34,23.475
2017,16,Japanese Grand Prix,suzuka,vandoorne,9,1,14:20:17,23.430
2017,16,Japanese Grand Prix,suzuka,massa,17,1,14:33:15,22.956
2017,16,Japanese Grand Prix,suzuka,kevin_magnussen,19,1,14:36:33,23.065
2017,16,Japanese Grand Prix,suzuka,ocon,20,1,14:37:56,24.078
2017,16,Japanese Grand Prix,suzuka,max_verstappen,21,1,14:39:13,22.620
2017,16,Japanese Grand Prix,suzuka,perez,21,1,14:39:37,23.634
2017,16,Japanese Grand Prix,suzuka,hamilton,22,1,14:40:43,22.724
2017,16,Japanese Grand Prix,suzuka,gasly,22,1,14:41:29,23.344
2017,16,Japanese Grand Prix,suzuka,grosjean,23,1,14:43:03,22.781
2017,16,Japanese Grand Prix,suzuka,ricciardo,25,1,14:45:43,23.796
2017,16,Japanese Grand Prix,suzuka,alonso,25,1,14:46:28,24.636
2017,16,Japanese Grand Prix,suzuka,wehrlein,25,3,14:47:08,24.952
2017,16,Japanese Grand Prix,suzuka,raikkonen,28,1,14:50:46,23.699
2017,16,Japanese Grand Prix,suzuka,bottas,30,1,14:53:46,22.876
2017,16,Japanese Grand Prix,suzuka,vandoorne,34,2,15:01:19,23.399
2017,16,Japanese Grand Prix,suzuka,stroll,35,2,15:02:52,22.736
2017,16,Japanese Grand Prix,suzuka,hulkenberg,38,1,15:07:08,23.199
2017,16,Japanese Grand Prix,suzuka,jolyon_palmer,39,1,15:09:02,25.618
2017,16,Japanese Grand Prix,suzuka,gasly,39,2,15:09:07,24.413
2017,17,United States Grand Prix,americas,kevin_magnussen,1,1,14:05:31,25.112
2017,17,United States Grand Prix,americas,wehrlein,3,1,14:09:08,31.334
2017,17,United States Grand Prix,americas,brendon_hartley,8,1,14:17:38,24.400
2017,17,United States Grand Prix,americas,stroll,10,1,14:21:03,24.949
2017,17,United States Grand Prix,americas,ricciardo,12,1,14:23:58,23.604
2017,17,United States Grand Prix,americas,perez,12,1,14:24:19,24.326
2017,17,United States Grand Prix,americas,ocon,14,1,14:27:34,24.502
2017,17,United States Grand Prix,americas,alonso,14,1,14:27:37,23.796
2017,17,United States Grand Prix,americas,vettel,16,1,14:30:37,24.300
2017,17,United States Grand Prix,americas,grosjean,16,1,14:31:15,24.897
2017,17,United States Grand Prix,americas,kvyat,17,1,14:32:52,24.883
2017,17,United States Grand Prix,americas,bottas,18,1,14:34:03,23.459
2017,17,United States Grand Prix,americas,hamilton,19,1,14:35:36,23.402
2017,17,United States Grand Prix,americas,sainz,19,1,14:36:13,24.525
2017,17,United States Grand Prix,americas,raikkonen,20,1,14:37:29,23.575
2017,17,United States Grand Prix,americas,ericsson,21,1,14:40:02,25.841
2017,17,United States Grand Prix,americas,max_verstappen,24,1,14:44:17,24.325
2017,17,United States Grand Prix,americas,vandoorne,25,1,14:46:48,23.578
2017,17,United States Grand Prix,americas,massa,29,1,14:53:26,23.772
2017,17,United States Grand Prix,americas,brendon_hartley,35,2,15:04:07,24.229
2017,17,United States Grand Prix,americas,stroll,36,2,15:05:47,24.497
2017,17,United States Grand Prix,americas,max_verstappen,37,2,15:06:06,23.423
2017,17,United States Grand Prix,americas,vettel,38,2,15:07:41,23.620
2017,17,United States Grand Prix,americas,kevin_magnussen,49,2,15:28:07,25.268
2017,17,United States Grand Prix,americas,bottas,52,2,15:31:05,23.254
2017,18,Mexican Grand Prix,rodriguez,vettel,1,1,13:04:31,32.037
2017,18,Mexican Grand Prix,rodriguez,hamilton,1,1,13:04:57,29.283
2017,18,Mexican Grand Prix,rodriguez,sainz,2,1,13:06:13,22.852
2017,18,Mexican Grand Prix,rodriguez,massa,3,1,13:07:22,22.055
2017,18,Mexican Grand Prix,rodriguez,wehrlein,4,1,13:08:55,23.358
2017,18,Mexican Grand Prix,rodriguez,perez,18,1,13:27:58,22.903
2017,18,Mexican Grand Prix,rodriguez,hulkenberg,19,1,13:29:17,22.587
2017,18,Mexican Grand Prix,rodriguez,ocon,20,1,13:30:35,22.665
2017,18,Mexican Grand Prix,rodriguez,ericsson,28,1,13:42:13,22.736
2017,18,Mexican Grand Prix,rodriguez,kevin_magnussen,31,1,13:46:09,22.507
2017,18,Mexican Grand Prix,rodriguez,vandoorne,31,1,13:46:25,28.044
2017,18,Mexican Grand Prix,rodriguez,max_verstappen,32,1,13:46:33,22.570
2017,18,Mexican Grand Prix,rodriguez,gasly,31,1,13:46:43,22.709
2017,18,Mexican Grand Prix,rodriguez,grosjean,31,1,13:46:45,28.761
2017,18,Mexican Grand Prix,rodriguez,bottas,32,1,13:46:46,21.758
2017,18,Mexican Grand Prix,rodriguez,hamilton,31,2,13:46:57,23.315
2017,18,Mexican Grand Prix,rodriguez,sainz,31,2,13:47:07,23.035
2017,18,Mexican Grand Prix,rodriguez,raikkonen,32,1,13:47:13,22.540
2017,18,Mexican Grand Prix,rodriguez,stroll,32,1,13:47:37,21.825
2017,18,Mexican Grand Prix,rodriguez,vettel,32,2,13:48:10,22.379
2017,18,Mexican Grand Prix,rodriguez,alonso,32,1,13:48:13,22.655
2017,18,Mexican Grand Prix,rodriguez,perez,50,2,14:12:39,22.528
2017,18,Mexican Grand Prix,rodriguez,grosjean,62,2,14:30:09,23.035
2017,19,Brazilian Grand Prix,interlagos,vettel,1,1,14:04:42,19.097
2017,19,Brazilian Grand Prix,interlagos,bottas,1,1,14:04:43,18.717
2017,19,Brazilian Grand Prix,interlagos,raikkonen,1,1,14:04:45,19.433
2017,19,Brazilian Grand Prix,interlagos,max_verstappen,1,1,14:04:47,18.827
2017,19,Brazilian Grand Prix,interlagos,alonso,1,1,14:04:49,18.487
2017,19,Brazilian Grand Prix,interlagos,massa,1,1,14:04:50,18.238
2017,19,Brazilian Grand Prix,interlagos,perez,1,1,14:04:51,18.417
2017,19,Brazilian Grand Prix,interlagos,hulkenberg,1,1,14:04:52,18.927
2017,19,Brazilian Grand Prix,interlagos,sainz,1,1,14:04:54,19.208
2017,19,Brazilian Grand Prix,interlagos,gasly,1,1,14:04:55,19.430
2017,19,Brazilian Grand Prix,interlagos,ericsson,1,1,14:04:58,19.603
2017,19,Brazilian Grand Prix,interlagos,brendon_hartley,1,1,14:04:59,19.936
2017,19,Brazilian Grand Prix,interlagos,stroll,1,1,14:05:00,20.146
2017,19,Brazilian Grand Prix,interlagos,wehrlein,1,1,14:05:01,26.439
2017,19,Brazilian Grand Prix,interlagos,grosjean,1,1,14:05:02,25.845
2017,19,Brazilian Grand Prix,interlagos,hamilton,1,1,14:05:05,19.377
2017,19,Brazilian Grand Prix,interlagos,ricciardo,1,1,14:05:06,25.946
2017,19,Brazilian Grand Prix,interlagos,vettel,2,2,14:07:01,17.817
2017,19,Brazilian Grand Prix,interlagos,bottas,2,2,14:07:03,17.827
2017,19,Brazilian Grand Prix,interlagos,raikkonen,2,2,14:07:05,18.027
2017,19,Brazilian Grand Prix,interlagos,max_verstappen,2,2,14:07:06,17.913
2017,19,Brazilian Grand Prix,interlagos,alonso,2,2,14:07:08,17.770
2017,19,Brazilian Grand Prix,interlagos,massa,2,2,14:07:09,17.736
2017,19,Brazilian Grand Prix,interlagos,perez,2,2,14:07:10,17.959
2017,19,Brazilian Grand Prix,interlagos,hulkenberg,2,2,14:07:11,18.549
2017,19,Brazilian Grand Prix,interlagos,sainz,2,2,14:07:13,18.604
2017,19,Brazilian Grand Prix,interlagos,gasly,2,2,14:07:14,18.855
2017,19,Brazilian Grand Prix,interlagos,ericsson,2,2,14:07:16,19.250
2017,19,Brazilian Grand Prix,interlagos,brendon_hartley,2,2,14:07:17,19.439
2017,19,Brazilian Grand Prix,interlagos,stroll,2,2,14:07:18,19.270
2017,20,Abu Dhabi Grand Prix,yas_marina,stroll,11,1,17:23:10,21.613
2017,20,Abu Dhabi Grand Prix,yas_marina,vandoorne,12,1,17:24:58,22.125
2017,20,Abu Dhabi Grand Prix,yas_marina,max_verstappen,14,1,17:27:48,21.269
2017,20,Abu Dhabi Grand Prix,yas_marina,raikkonen,15,1,17:29:30,21.609
2017,20,Abu Dhabi Grand Prix,yas_marina,perez,16,1,17:31:34,21.869
2017,20,Abu Dhabi Grand Prix,yas_marina,hulkenberg,17,1,17:33:10,29.724
2017,20,Abu Dhabi Grand Prix,yas_marina,ricciardo,19,1,17:36:18,23.477
2017,20,Abu Dhabi Grand Prix,yas_marina,vettel,20,1,17:37:57,21.221
2017,20,Abu Dhabi Grand Prix,yas_marina,bottas,21,1,17:39:31,21.478
2017,20,Abu Dhabi Grand Prix,yas_marina,alonso,21,1,17:40:31,22.541
2017,20,Abu Dhabi Grand Prix,yas_marina,massa,22,1,17:42:15,21.449
2017,20,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,22,1,17:42:42,21.875
2017,20,Abu Dhabi Grand Prix,yas_marina,hamilton,24,1,17:44:41,21.274
2017,20,Abu Dhabi Grand Prix,yas_marina,brendon_hartley,26,1,17:49:52,21.598
2017,20,Abu Dhabi Grand Prix,yas_marina,wehrlein,28,1,17:53:13,22.959
2017,20,Abu Dhabi Grand Prix,yas_marina,stroll,29,2,17:55:13,21.543
2017,20,Abu Dhabi Grand Prix,yas_marina,gasly,30,1,17:56:53,21.519
2017,20,Abu Dhabi Grand Prix,yas_marina,ericsson,30,1,17:56:57,22.176
2017,20,Abu Dhabi Grand Prix,yas_marina,ocon,31,1,17:57:47,21.865
2017,20,Abu Dhabi Grand Prix,yas_marina,sainz,31,1,17:57:49,21.956
2017,20,Abu Dhabi Grand Prix,yas_marina,grosjean,32,1,17:59:52,21.850
2017,20,Abu Dhabi Grand Prix,yas_marina,stroll,35,3,18:06:11,21.908
2018,1,Australian Grand Prix,albert_park,brendon_hartley,1,1,16:15:04,22.213
2018,1,Australian Grand Prix,albert_park,raikkonen,18,1,16:40:07,21.421
2018,1,Australian Grand Prix,albert_park,hamilton,19,1,16:41:30,21.821
2018,1,Australian Grand Prix,albert_park,leclerc,20,1,16:44:03,22.242
2018,1,Australian Grand Prix,albert_park,max_verstappen,21,1,16:45:06,20.953
2018,1,Australian Grand Prix,albert_park,kevin_magnussen,22,1,16:46:31,21.983
2018,1,Australian Grand Prix,albert_park,sainz,22,1,16:46:46,23.868
2018,1,Australian Grand Prix,albert_park,brendon_hartley,22,2,16:47:37,22.296
2018,1,Australian Grand Prix,albert_park,ocon,23,1,16:48:25,21.854
2018,1,Australian Grand Prix,albert_park,grosjean,24,1,16:49:31,23.054
2018,1,Australian Grand Prix,albert_park,hulkenberg,24,1,16:49:35,22.628
2018,1,Australian Grand Prix,albert_park,perez,24,1,16:49:51,22.327
2018,1,Australian Grand Prix,albert_park,vandoorne,25,1,16:51:17,22.474
2018,1,Australian Grand Prix,albert_park,bottas,25,1,16:51:21,21.664
2018,1,Australian Grand Prix,albert_park,stroll,25,1,16:51:46,25.504
2018,1,Australian Grand Prix,albert_park,vettel,26,1,16:52:19,21.787
2018,1,Australian Grand Prix,albert_park,ricciardo,26,1,16:52:59,21.440
2018,1,Australian Grand Prix,albert_park,alonso,26,1,16:53:09,22.573
2018,1,Australian Grand Prix,albert_park,leclerc,27,2,16:56:25,22.836
2018,1,Australian Grand Prix,albert_park,stroll,29,2,16:59:57,21.397
2018,2,Bahrain Grand Prix,bahrain,max_verstappen,2,1,18:18:14,30.381
2018,2,Bahrain Grand Prix,bahrain,leclerc,3,1,18:19:24,25.563
2018,2,Bahrain Grand Prix,bahrain,perez,9,1,18:29:30,24.992
2018,2,Bahrain Grand Prix,bahrain,vandoorne,10,1,18:31:05,25.081
2018,2,Bahrain Grand Prix,bahrain,stroll,10,1,18:31:12,33.612
2018,2,Bahrain Grand Prix,bahrain,kevin_magnussen,13,1,18:35:49,25.106
2018,2,Bahrain Grand Prix,bahrain,alonso,14,1,18:37:30,24.993
2018,2,Bahrain Grand Prix,bahrain,gasly,15,1,18:38:59,24.835
2018,2,Bahrain Grand Prix,bahrain,hulkenberg,15,1,18:39:05,24.454
2018,2,Bahrain Grand Prix,bahrain,ocon,15,1,18:39:12,24.719
2018,2,Bahrain Grand Prix,bahrain,sainz,16,1,18:40:52,25.768
2018,2,Bahrain Grand Prix,bahrain,vettel,18,1,18:43:25,24.524
2018,2,Bahrain Grand Prix,bahrain,grosjean,18,1,18:44:11,25.011
2018,2,Bahrain Grand Prix,bahrain,raikkonen,19,1,18:45:09,25.018
2018,2,Bahrain Grand Prix,bahrain,bottas,20,1,18:46:40,26.105
2018,2,Bahrain Grand Prix,bahrain,brendon_hartley,20,1,18:47:23,36.646
2018,2,Bahrain Grand Prix,bahrain,sirotkin,22,1,18:51:05,24.672
2018,2,Bahrain Grand Prix,bahrain,ericsson,23,1,18:52:22,25.194
2018,2,Bahrain Grand Prix,bahrain,hamilton,26,1,18:56:29,24.302
2018,2,Bahrain Grand Prix,bahrain,sainz,26,2,18:57:29,25.307
2018,2,Bahrain Grand Prix,bahrain,kevin_magnussen,27,2,18:58:45,24.629
2018,2,Bahrain Grand Prix,bahrain,vandoorne,28,2,19:00:38,25.131
2018,2,Bahrain Grand Prix,bahrain,grosjean,30,2,19:03:55,25.527
2018,2,Bahrain Grand Prix,bahrain,stroll,30,2,19:04:24,24.638
2018,2,Bahrain Grand Prix,bahrain,perez,32,2,19:07:17,24.677
2018,2,Bahrain Grand Prix,bahrain,gasly,34,2,19:09:50,24.957
2018,2,Bahrain Grand Prix,bahrain,leclerc,34,2,19:10:46,25.139
2018,2,Bahrain Grand Prix,bahrain,ocon,35,2,19:12:01,24.596
2018,2,Bahrain Grand Prix,bahrain,hulkenberg,39,2,19:18:06,24.382
2018,2,Bahrain Grand Prix,bahrain,alonso,39,2,19:18:09,24.581
2018,3,Chinese Grand Prix,shanghai,brendon_hartley,10,1,14:30:52,23.172
2018,3,Chinese Grand Prix,shanghai,ocon,11,1,14:32:18,23.281
2018,3,Chinese Grand Prix,shanghai,sainz,12,1,14:33:53,23.935
2018,3,Chinese Grand Prix,shanghai,perez,12,1,14:34:05,22.856
2018,3,Chinese Grand Prix,shanghai,hulkenberg,13,1,14:35:30,23.654
2018,3,Chinese Grand Prix,shanghai,grosjean,16,1,14:40:41,22.981
2018,3,Chinese Grand Prix,shanghai,max_verstappen,17,1,14:41:50,22.715
2018,3,Chinese Grand Prix,shanghai,ricciardo,17,1,14:41:56,23.042
2018,3,Chinese Grand Prix,shanghai,hamilton,18,1,14:43:33,22.464
2018,3,Chinese Grand Prix,shanghai,bottas,19,1,14:45:02,22.097
2018,3,Chinese Grand Prix,shanghai,vettel,20,1,14:46:38,23.009
2018,3,Chinese Grand Prix,shanghai,gasly,20,1,14:47:48,23.950
2018,3,Chinese Grand Prix,shanghai,leclerc,21,1,14:49:28,23.392
2018,3,Chinese Grand Prix,shanghai,vandoorne,22,1,14:50:55,23.730
2018,3,Chinese Grand Prix,shanghai,stroll,23,1,14:52:34,22.661
2018,3,Chinese Grand Prix,shanghai,kevin_magnussen,24,1,14:53:57,22.973
2018,3,Chinese Grand Prix,shanghai,raikkonen,27,1,14:58:28,22.913
2018,3,Chinese Grand Prix,shanghai,sirotkin,28,1,15:01:08,23.716
2018,3,Chinese Grand Prix,shanghai,alonso,29,1,15:02:24,24.110
2018,3,Chinese Grand Prix,shanghai,ericsson,29,1,15:03:02,22.785
2018,3,Chinese Grand Prix,shanghai,max_verstappen,31,2,15:05:06,22.596
2018,3,Chinese Grand Prix,shanghai,brendon_hartley,30,2,15:05:08,24.070
2018,3,Chinese Grand Prix,shanghai,ricciardo,31,2,15:05:15,22.691
2018,3,Chinese Grand Prix,shanghai,hulkenberg,31,2,15:06:04,23.297
2018,3,Chinese Grand Prix,shanghai,sainz,31,2,15:06:18,23.117
2018,3,Chinese Grand Prix,shanghai,ocon,31,2,15:06:24,22.637
2018,3,Chinese Grand Prix,shanghai,gasly,31,2,15:07:01,34.650
2018,3,Chinese Grand Prix,shanghai,perez,32,2,15:08:44,22.334
2018,3,Chinese Grand Prix,shanghai,sirotkin,33,2,15:11:07,22.723
2018,3,Chinese Grand Prix,shanghai,grosjean,46,2,15:33:38,23.735
2018,4,Azerbaijan Grand Prix,baku,raikkonen,1,1,16:16:15,30.012
2018,4,Azerbaijan Grand Prix,baku,brendon_hartley,1,1,16:16:35,21.376
2018,4,Azerbaijan Grand Prix,baku,alonso,1,1,16:16:58,56.710
2018,4,Azerbaijan Grand Prix,baku,kevin_magnussen,1,1,16:17:11,35.608
2018,4,Azerbaijan Grand Prix,baku,ericsson,1,1,16:17:16,44.107
2018,4,Azerbaijan Grand Prix,baku,perez,2,1,16:19:26,28.109
2018,4,Azerbaijan Grand Prix,baku,grosjean,2,1,16:19:32,21.725
2018,4,Azerbaijan Grand Prix,baku,gasly,12,1,16:40:48,20.782
2018,4,Azerbaijan Grand Prix,baku,sainz,15,1,16:46:02,21.516
2018,4,Azerbaijan Grand Prix,baku,vandoorne,17,1,16:49:58,21.103
2018,4,Azerbaijan Grand Prix,baku,ericsson,18,2,16:52:18,25.378
2018,4,Azerbaijan Grand Prix,baku,hamilton,22,1,16:58:07,20.377
2018,4,Azerbaijan Grand Prix,baku,brendon_hartley,22,2,16:59:24,20.809
2018,4,Azerbaijan Grand Prix,baku,stroll,23,1,17:00:38,19.737
2018,4,Azerbaijan Grand Prix,baku,leclerc,24,1,17:02:20,21.058
2018,4,Azerbaijan Grand Prix,baku,vandoorne,25,2,17:05:01,20.887
2018,4,Azerbaijan Grand Prix,baku,vettel,30,1,17:12:13,20.037
2018,4,Azerbaijan Grand Prix,baku,ricciardo,37,1,17:25:09,19.925
2018,4,Azerbaijan Grand Prix,baku,ericsson,36,3,17:25:51,32.629
2018,4,Azerbaijan Grand Prix,baku,max_verstappen,38,1,17:26:56,19.765
2018,4,Azerbaijan Grand Prix,baku,bottas,40,1,17:30:08,20.192
2018,4,Azerbaijan Grand Prix,baku,vettel,40,2,17:30:26,20.823
2018,4,Azerbaijan Grand Prix,baku,kevin_magnussen,39,2,17:30:36,21.778
2018,4,Azerbaijan Grand Prix,baku,hamilton,40,2,17:30:37,21.329
2018,4,Azerbaijan Grand Prix,baku,gasly,39,2,17:30:54,21.287
2018,4,Azerbaijan Grand Prix,baku,brendon_hartley,39,3,17:31:04,21.072
2018,4,Azerbaijan Grand Prix,baku,raikkonen,40,2,17:31:21,21.149
2018,4,Azerbaijan Grand Prix,baku,vandoorne,39,3,17:31:27,20.760
2018,4,Azerbaijan Grand Prix,baku,perez,40,2,17:31:34,26.174
2018,4,Azerbaijan Grand Prix,baku,grosjean,40,2,17:31:39,22.757
2018,5,Spanish Grand Prix,catalunya,brendon_hartley,1,1,15:15:19,22.631
2018,5,Spanish Grand Prix,catalunya,sirotkin,1,1,15:15:23,22.049
2018,5,Spanish Grand Prix,catalunya,vettel,17,1,15:41:29,22.054
2018,5,Spanish Grand Prix,catalunya,bottas,19,1,15:44:12,23.213
2018,5,Spanish Grand Prix,catalunya,leclerc,20,1,15:46:09,21.995
2018,5,Spanish Grand Prix,catalunya,stroll,20,1,15:46:18,21.351
2018,5,Spanish Grand Prix,catalunya,alonso,21,1,15:47:34,21.721
2018,5,Spanish Grand Prix,catalunya,sirotkin,24,2,15:52:02,22.034
2018,5,Spanish Grand Prix,catalunya,hamilton,25,1,15:52:11,22.085
2018,5,Spanish Grand Prix,catalunya,sainz,25,1,15:53:03,22.409
2018,5,Spanish Grand Prix,catalunya,perez,26,1,15:54:45,22.438
2018,5,Spanish Grand Prix,catalunya,ocon,29,1,15:58:45,47.910
2018,5,Spanish Grand Prix,catalunya,kevin_magnussen,32,1,16:02:35,22.917
2018,5,Spanish Grand Prix,catalunya,ricciardo,33,1,16:03:28,21.618
2018,5,Spanish Grand Prix,catalunya,brendon_hartley,33,2,16:04:40,22.472
2018,5,Spanish Grand Prix,catalunya,max_verstappen,34,1,16:04:41,21.740
2018,5,Spanish Grand Prix,catalunya,vandoorne,34,1,16:05:53,27.416
2018,5,Spanish Grand Prix,catalunya,ericsson,35,1,16:07:20,22.100
2018,5,Spanish Grand Prix,catalunya,vettel,41,2,16:14:52,24.273
2018,5,Spanish Grand Prix,catalunya,perez,40,2,16:14:56,22.242
2018,5,Spanish Grand Prix,catalunya,sirotkin,41,3,16:17:36,23.865
2018,6,Monaco Grand Prix,monaco,sirotkin,7,1,15:22:13,31.810
2018,6,Monaco Grand Prix,monaco,stroll,9,1,15:25:39,33.887
2018,6,Monaco Grand Prix,monaco,hamilton,12,1,15:28:19,23.739
2018,6,Monaco Grand Prix,monaco,brendon_hartley,13,1,15:30:14,24.326
2018,6,Monaco Grand Prix,monaco,leclerc,14,1,15:31:32,23.870
2018,6,Monaco Grand Prix,monaco,grosjean,15,1,15:33:04,24.741
2018,6,Monaco Grand Prix,monaco,vettel,16,1,15:33:21,23.964
2018,6,Monaco Grand Prix,monaco,sainz,16,1,15:34:04,24.874
2018,6,Monaco Grand Prix,monaco,ricciardo,17,1,15:34:32,24.542
2018,6,Monaco Grand Prix,monaco,raikkonen,17,1,15:34:47,24.263
2018,6,Monaco Grand Prix,monaco,bottas,17,1,15:35:01,24.020
2018,6,Monaco Grand Prix,monaco,ericsson,17,1,15:35:35,24.291
2018,6,Monaco Grand Prix,monaco,kevin_magnussen,17,1,15:35:35,24.237
2018,6,Monaco Grand Prix,monaco,alonso,19,1,15:37:54,24.241
2018,6,Monaco Grand Prix,monaco,sirotkin,19,2,15:38:41,25.170
2018,6,Monaco Grand Prix,monaco,vandoorne,20,1,15:39:35,26.817
2018,6,Monaco Grand Prix,monaco,perez,21,1,15:40:40,29.379
2018,6,Monaco Grand Prix,monaco,ocon,23,1,15:43:06,24.663
