season,round,raceId,driverId,number,position,time,,,
2011,16,Korean Grand Prix,vettel,2,1,0:01:45,,,
2011,16,Korean Grand Prix,hamilton,2,2,0:01:46,,,
2011,16,Korean Grand Prix,webber,2,3,0:01:46,,,
2011,16,Korean Grand Prix,massa,2,4,0:01:46,,,
2011,16,Korean Grand Prix,alonso,2,5,0:01:46,,,
2011,16,Korean Grand Prix,button,2,6,0:01:47,,,
2011,17,Indian Grand Prix,vettel,1,1,0:01:35,,,
2011,17,Indian Grand Prix,button,1,2,0:01:36,,,
2011,17,Indian Grand Prix,webber,1,3,0:01:37,,,
2011,17,Indian Grand Prix,alonso,1,4,0:01:38,,,
2011,17,Indian Grand Prix,massa,1,5,0:01:38,,,
2011,17,Indian Grand Prix,hamilton,1,6,0:01:39,,,
2011,17,Indian Grand Prix,rosberg,1,7,0:01:40,,,
2011,17,Indian Grand Prix,michael_schumacher,1,8,0:01:40,,,
2011,17,Indian Grand Prix,sutil,1,9,0:01:41,,,
2011,17,Indian Grand Prix,bruno_senna,1,10,0:01:42,,,
2011,17,Indian Grand Prix,alguersuari,1,11,0:01:43,,,
2011,17,Indian Grand Prix,buemi,1,12,0:01:43,,,
2011,17,Indian Grand Prix,resta,1,13,0:01:44,,,
2011,17,Indian Grand Prix,maldonado,1,14,0:01:45,,,
2011,17,Indian Grand Prix,petrov,1,15,0:01:45,,,
2011,17,Indian Grand Prix,kovalainen,1,16,0:01:46,,,
2011,17,Indian Grand Prix,karthikeyan,1,17,0:01:48,,,
2011,17,Indian Grand Prix,ricciardo,1,18,0:01:48,,,
2011,17,Indian Grand Prix,ambrosio,1,19,0:01:48,,,
2011,17,Indian Grand Prix,perez,1,20,0:01:50,,,
2011,17,Indian Grand Prix,glock,1,21,0:01:57,,,
2011,17,Indian Grand Prix,barrichello,1,22,0:02:10,,,
2011,17,Indian Grand Prix,trulli,1,23,0:03:12,,,
2011,17,Indian Grand Prix,vettel,2,1,0:01:34,,,
2011,17,Indian Grand Prix,button,2,2,0:01:34,,,
2011,17,Indian Grand Prix,webber,2,3,0:01:34,,,
2011,17,Indian Grand Prix,alonso,2,4,0:01:35,,,
2011,17,Indian Grand Prix,massa,2,5,0:01:35,,,
2011,17,Indian Grand Prix,hamilton,2,6,0:01:35,,,
2011,17,Indian Grand Prix,rosberg,2,7,0:01:36,,,
2011,18,Abu Dhabi Grand Prix,hamilton,1,1,0:01:51,,,
2011,18,Abu Dhabi Grand Prix,alonso,1,2,0:01:54,,,
2011,18,Abu Dhabi Grand Prix,button,1,3,0:01:54,,,
2011,18,Abu Dhabi Grand Prix,webber,1,4,0:01:55,,,
2011,18,Abu Dhabi Grand Prix,massa,1,5,0:01:55,,,
2011,18,Abu Dhabi Grand Prix,rosberg,1,6,0:01:56,,,
2011,18,Abu Dhabi Grand Prix,michael_schumacher,1,7,0:01:57,,,
2011,18,Abu Dhabi Grand Prix,sutil,1,8,0:01:58,,,
2011,18,Abu Dhabi Grand Prix,perez,1,9,0:01:58,,,
2011,18,Abu Dhabi Grand Prix,resta,1,10,0:01:59,,,
2011,18,Abu Dhabi Grand Prix,kobayashi,1,11,0:02:01,,,
2011,18,Abu Dhabi Grand Prix,buemi,1,12,0:02:01,,,
2011,18,Abu Dhabi Grand Prix,petrov,1,13,0:02:01,,,
2011,18,Abu Dhabi Grand Prix,alguersuari,1,14,0:02:02,,,
2011,18,Abu Dhabi Grand Prix,kovalainen,1,15,0:02:02,,,
2011,18,Abu Dhabi Grand Prix,glock,1,16,0:02:03,,,
2011,18,Abu Dhabi Grand Prix,liuzzi,1,17,0:02:04,,,
2011,18,Abu Dhabi Grand Prix,bruno_senna,1,18,0:02:04,,,
2011,18,Abu Dhabi Grand Prix,barrichello,1,19,0:02:04,,,
2011,18,Abu Dhabi Grand Prix,trulli,1,20,0:02:05,,,
2011,18,Abu Dhabi Grand Prix,maldonado,1,21,0:02:05,,,
2011,18,Abu Dhabi Grand Prix,ambrosio,1,22,0:02:06,,,
2011,18,Abu Dhabi Grand Prix,ricciardo,1,23,0:02:07,,,
2011,18,Abu Dhabi Grand Prix,vettel,1,24,0:02:54,,,
2011,18,Abu Dhabi Grand Prix,hamilton,2,1,0:01:48,,,
2011,18,Abu Dhabi Grand Prix,alonso,2,2,0:01:48,,,
2011,18,Abu Dhabi Grand Prix,button,2,3,0:01:49,,,
2011,18,Abu Dhabi Grand Prix,webber,2,4,0:01:49,,,
2011,18,Abu Dhabi Grand Prix,massa,2,5,0:01:49,,,
2011,18,Abu Dhabi Grand Prix,rosberg,2,6,0:01:49,,,
2011,19,Brazilian Grand Prix,vettel,1,1,0:01:22,,,
2011,19,Brazilian Grand Prix,webber,1,2,0:01:24,,,
2011,19,Brazilian Grand Prix,button,1,3,0:01:25,,,
2011,19,Brazilian Grand Prix,alonso,1,4,0:01:25,,,
2011,19,Brazilian Grand Prix,hamilton,1,5,0:01:26,,,
2011,19,Brazilian Grand Prix,massa,1,6,0:01:27,,,
2011,19,Brazilian Grand Prix,rosberg,1,7,0:01:27,,,
2011,19,Brazilian Grand Prix,sutil,1,8,0:01:28,,,
2011,19,Brazilian Grand Prix,bruno_senna,1,9,0:01:29,,,
2011,19,Brazilian Grand Prix,resta,1,10,0:01:29,,,
2011,19,Brazilian Grand Prix,michael_schumacher,1,11,0:01:29,,,
2011,19,Brazilian Grand Prix,petrov,1,12,0:01:30,,,
2011,19,Brazilian Grand Prix,buemi,1,13,0:01:31,,,
2011,19,Brazilian Grand Prix,kobayashi,1,14,0:01:31,,,
2011,19,Brazilian Grand Prix,kovalainen,1,15,0:01:31,,,
2011,19,Brazilian Grand Prix,perez,1,16,0:01:32,,,
2011,19,Brazilian Grand Prix,alguersuari,1,17,0:01:32,,,
2011,19,Brazilian Grand Prix,trulli,1,18,0:01:33,,,
2011,19,Brazilian Grand Prix,barrichello,1,19,0:01:33,,,
2011,19,Brazilian Grand Prix,maldonado,1,20,0:01:33,,,
2011,19,Brazilian Grand Prix,ambrosio,1,21,0:01:34,,,
2011,19,Brazilian Grand Prix,liuzzi,1,22,0:01:34,,,
2011,19,Brazilian Grand Prix,glock,1,23,0:01:34,,,
2011,19,Brazilian Grand Prix,ricciardo,1,24,0:01:35,,,
2011,19,Brazilian Grand Prix,vettel,2,1,0:01:18,,,
2011,19,Brazilian Grand Prix,webber,2,2,0:01:19,,,
2011,19,Brazilian Grand Prix,button,2,3,0:01:19,,,
2011,19,Brazilian Grand Prix,alonso,2,4,0:01:19,,,
2011,19,Brazilian Grand Prix,hamilton,2,5,0:01:19,,,
2011,19,Brazilian Grand Prix,massa,2,6,0:01:20,,,
2012,1,Australian Grand Prix,button,1,1,0:01:39,,,
2012,1,Australian Grand Prix,hamilton,1,2,0:01:41,,,
2012,1,Australian Grand Prix,michael_schumacher,1,3,0:01:42,,,
2012,1,Australian Grand Prix,rosberg,1,4,0:01:43,,,
2012,1,Australian Grand Prix,vettel,1,5,0:01:43,,,
2012,1,Australian Grand Prix,grosjean,1,6,0:01:44,,,
2012,1,Australian Grand Prix,maldonado,1,7,0:01:44,,,
2012,1,Australian Grand Prix,alonso,1,8,0:01:45,,,
2012,1,Australian Grand Prix,webber,1,9,0:01:45,,,
2012,1,Australian Grand Prix,massa,1,10,0:01:47,,,
2012,1,Australian Grand Prix,kobayashi,1,11,0:01:47,,,
2012,1,Australian Grand Prix,perez,1,12,0:01:47,,,
2012,1,Australian Grand Prix,raikkonen,1,13,0:01:48,,,
2012,1,Australian Grand Prix,glock,1,14,0:01:51,,,
2012,1,Australian Grand Prix,resta,1,15,0:01:51,,,
2012,1,Australian Grand Prix,vergne,1,16,0:01:52,,,
2012,1,Australian Grand Prix,kovalainen,1,17,0:01:53,,,
2012,1,Australian Grand Prix,pic,1,18,0:01:56,,,
2012,1,Australian Grand Prix,petrov,1,19,0:01:56,,,
2012,1,Australian Grand Prix,bruno_senna,1,20,0:02:17,,,
2012,1,Australian Grand Prix,ricciardo,1,21,0:02:37,,,
2012,1,Australian Grand Prix,button,2,1,0:01:33,,,
2012,1,Australian Grand Prix,hamilton,2,2,0:01:34,,,
2012,1,Australian Grand Prix,michael_schumacher,2,3,0:01:35,,,
2012,1,Australian Grand Prix,vettel,2,4,0:01:35,,,
2012,1,Australian Grand Prix,rosberg,2,5,0:01:36,,,
2012,1,Australian Grand Prix,alonso,2,6,0:01:36,,,
2012,1,Australian Grand Prix,maldonado,2,7,0:01:37,,,
2012,1,Australian Grand Prix,webber,2,8,0:01:36,,,
2012,1,Australian Grand Prix,massa,2,9,0:01:37,,,
2012,2,Malaysian Grand Prix,hamilton,1,1,0:02:04,,,
2012,2,Malaysian Grand Prix,button,1,2,0:02:05,,,
2012,2,Malaysian Grand Prix,webber,1,3,0:02:06,,,
2012,2,Malaysian Grand Prix,vettel,1,4,0:02:07,,,
2012,2,Malaysian Grand Prix,alonso,1,5,0:02:07,,,
2012,2,Malaysian Grand Prix,rosberg,1,6,0:02:09,,,
2012,2,Malaysian Grand Prix,maldonado,1,7,0:02:10,,,
2012,2,Malaysian Grand Prix,raikkonen,1,8,0:02:11,,,
2012,2,Malaysian Grand Prix,kobayashi,1,9,0:02:12,,,
2012,2,Malaysian Grand Prix,massa,1,10,0:02:12,,,
2012,2,Malaysian Grand Prix,perez,1,11,0:02:13,,,
2012,2,Malaysian Grand Prix,resta,1,12,0:02:13,,,
2012,2,Malaysian Grand Prix,hulkenberg,1,13,0:02:14,,,
2012,2,Malaysian Grand Prix,vergne,1,14,0:02:14,,,
2012,2,Malaysian Grand Prix,kovalainen,1,15,0:02:15,,,
2012,2,Malaysian Grand Prix,michael_schumacher,1,16,0:02:16,,,
2012,2,Malaysian Grand Prix,ricciardo,1,17,0:02:16,,,
2012,2,Malaysian Grand Prix,petrov,1,18,0:02:17,,,
2012,2,Malaysian Grand Prix,glock,1,19,0:02:17,,,
2012,2,Malaysian Grand Prix,pic,1,20,0:02:18,,,
2012,2,Malaysian Grand Prix,grosjean,1,21,0:02:20,,,
2012,2,Malaysian Grand Prix,karthikeyan,1,22,0:02:21,,,
2012,2,Malaysian Grand Prix,rosa,1,23,0:02:25,,,
2012,2,Malaysian Grand Prix,bruno_senna,1,24,0:02:35,,,
2012,2,Malaysian Grand Prix,hamilton,2,1,0:02:05,,,
2012,2,Malaysian Grand Prix,button,2,2,0:02:06,,,
2012,2,Malaysian Grand Prix,webber,2,3,0:02:06,,,
2012,2,Malaysian Grand Prix,vettel,2,4,0:02:07,,,
2012,2,Malaysian Grand Prix,alonso,2,5,0:02:07,,,
2012,2,Malaysian Grand Prix,rosberg,2,6,0:02:07,,,
2012,3,Chinese Grand Prix,rosberg,1,1,0:01:46,,,
2012,3,Chinese Grand Prix,michael_schumacher,1,2,0:01:46,,,
2012,3,Chinese Grand Prix,button,1,3,0:01:48,,,
2012,3,Chinese Grand Prix,raikkonen,1,4,0:01:49,,,
2012,3,Chinese Grand Prix,hamilton,1,5,0:01:49,,,
2012,3,Chinese Grand Prix,perez,1,6,0:01:50,,,
2012,3,Chinese Grand Prix,kobayashi,1,7,0:01:50,,,
2012,3,Chinese Grand Prix,alonso,1,8,0:01:51,,,
2012,3,Chinese Grand Prix,webber,1,9,0:01:51,,,
2012,3,Chinese Grand Prix,massa,1,10,0:01:52,,,
2012,3,Chinese Grand Prix,grosjean,1,11,0:01:53,,,
2012,3,Chinese Grand Prix,bruno_senna,1,12,0:01:53,,,
2012,3,Chinese Grand Prix,resta,1,13,0:01:54,,,
2012,3,Chinese Grand Prix,vettel,1,14,0:01:54,,,
2012,3,Chinese Grand Prix,maldonado,1,15,0:01:54,,,
2012,3,Chinese Grand Prix,kovalainen,1,16,0:01:55,,,
2012,3,Chinese Grand Prix,hulkenberg,1,17,0:01:56,,,
2012,3,Chinese Grand Prix,glock,1,18,0:01:56,,,
2012,3,Chinese Grand Prix,ricciardo,1,19,0:01:57,,,
2012,3,Chinese Grand Prix,petrov,1,20,0:01:57,,,
2012,3,Chinese Grand Prix,pic,1,21,0:01:58,,,
2012,3,Chinese Grand Prix,rosa,1,22,0:01:58,,,
2012,3,Chinese Grand Prix,karthikeyan,1,23,0:01:59,,,
2012,3,Chinese Grand Prix,vergne,1,24,0:01:59,,,
2012,3,Chinese Grand Prix,rosberg,2,1,0:01:44,,,
2012,3,Chinese Grand Prix,michael_schumacher,2,2,0:01:44,,,
2012,3,Chinese Grand Prix,button,2,3,0:01:45,,,
2012,3,Chinese Grand Prix,raikkonen,2,4,0:01:44,,,
2012,3,Chinese Grand Prix,hamilton,2,5,0:01:45,,,
2012,3,Chinese Grand Prix,perez,2,6,0:01:45,,,
2012,4,Bahrain Grand Prix,vettel,1,1,0:01:42,,,
2012,4,Bahrain Grand Prix,hamilton,1,2,0:01:44,,,
2012,4,Bahrain Grand Prix,webber,1,3,0:01:44,,,
2012,4,Bahrain Grand Prix,grosjean,1,4,0:01:45,,,
2012,4,Bahrain Grand Prix,alonso,1,5,0:01:46,,,
2012,4,Bahrain Grand Prix,button,1,6,0:01:46,,,
2012,4,Bahrain Grand Prix,raikkonen,1,7,0:01:47,,,
2012,4,Bahrain Grand Prix,massa,1,8,0:01:47,,,
2012,4,Bahrain Grand Prix,rosberg,1,9,0:01:48,,,
2012,4,Bahrain Grand Prix,perez,1,10,0:01:48,,,
2012,4,Bahrain Grand Prix,bruno_senna,1,11,0:01:49,,,
2012,4,Bahrain Grand Prix,resta,1,12,0:01:49,,,
2012,4,Bahrain Grand Prix,kobayashi,1,13,0:01:50,,,
2012,4,Bahrain Grand Prix,vergne,1,14,0:01:51,,,
2012,4,Bahrain Grand Prix,maldonado,1,15,0:01:51,,,
2012,4,Bahrain Grand Prix,ricciardo,1,16,0:01:51,,,
2012,4,Bahrain Grand Prix,petrov,1,17,0:01:52,,,
2012,4,Bahrain Grand Prix,michael_schumacher,1,18,0:01:52,,,
2012,4,Bahrain Grand Prix,hulkenberg,1,19,0:01:53,,,
2012,4,Bahrain Grand Prix,pic,1,20,0:01:54,,,
2012,4,Bahrain Grand Prix,glock,1,21,0:01:54,,,
2012,4,Bahrain Grand Prix,rosa,1,22,0:01:54,,,
2012,4,Bahrain Grand Prix,karthikeyan,1,23,0:01:55,,,
2012,4,Bahrain Grand Prix,kovalainen,1,24,0:02:09,,,
2012,4,Bahrain Grand Prix,vettel,2,1,0:01:40,,,
2012,4,Bahrain Grand Prix,hamilton,2,2,0:01:41,,,
2012,4,Bahrain Grand Prix,webber,2,3,0:01:41,,,
2012,4,Bahrain Grand Prix,grosjean,2,4,0:01:41,,,
2012,4,Bahrain Grand Prix,alonso,2,5,0:01:42,,,
2012,4,Bahrain Grand Prix,button,2,6,0:01:42,,,
2012,5,Spanish Grand Prix,alonso,1,1,0:01:34,,,
2012,5,Spanish Grand Prix,maldonado,1,2,0:01:35,,,
2012,5,Spanish Grand Prix,raikkonen,1,3,0:01:36,,,
2012,5,Spanish Grand Prix,rosberg,1,4,0:01:37,,,
2012,5,Spanish Grand Prix,grosjean,1,5,0:01:38,,,
2012,5,Spanish Grand Prix,michael_schumacher,1,6,0:01:39,,,
2012,5,Spanish Grand Prix,vettel,1,7,0:01:39,,,
2012,5,Spanish Grand Prix,button,1,8,0:01:40,,,
2012,5,Spanish Grand Prix,kobayashi,1,9,0:01:41,,,
2012,5,Spanish Grand Prix,vergne,1,10,0:01:41,,,
2012,5,Spanish Grand Prix,massa,1,11,0:01:41,,,
2012,5,Spanish Grand Prix,webber,1,12,0:01:42,,,
2012,5,Spanish Grand Prix,resta,1,13,0:01:42,,,
2012,5,Spanish Grand Prix,hulkenberg,1,14,0:01:43,,,
2012,5,Spanish Grand Prix,ricciardo,1,15,0:01:43,,,
2012,5,Spanish Grand Prix,kovalainen,1,16,0:01:44,,,
2012,5,Spanish Grand Prix,bruno_senna,1,17,0:01:44,,,
2012,5,Spanish Grand Prix,petrov,1,18,0:01:45,,,
2012,5,Spanish Grand Prix,glock,1,19,0:01:45,,,
2012,5,Spanish Grand Prix,hamilton,1,20,0:01:45,,,
2012,5,Spanish Grand Prix,pic,1,21,0:01:46,,,
2012,5,Spanish Grand Prix,rosa,1,22,0:01:47,,,
2012,5,Spanish Grand Prix,karthikeyan,1,23,0:01:47,,,
2012,5,Spanish Grand Prix,perez,1,24,0:02:05,,,
2012,5,Spanish Grand Prix,alonso,2,1,0:01:31,,,
2012,5,Spanish Grand Prix,maldonado,2,2,0:01:31,,,
2012,5,Spanish Grand Prix,raikkonen,2,3,0:01:31,,,
2012,5,Spanish Grand Prix,rosberg,2,4,0:01:32,,,
2012,5,Spanish Grand Prix,grosjean,2,5,0:01:32,,,
2012,5,Spanish Grand Prix,michael_schumacher,2,6,0:01:32,,,
2012,6,Monaco Grand Prix,webber,1,1,0:01:28,,,
2012,6,Monaco Grand Prix,rosberg,1,2,0:01:28,,,
2012,6,Monaco Grand Prix,hamilton,1,3,0:01:29,,,
2012,6,Monaco Grand Prix,alonso,1,4,0:01:30,,,
2012,6,Monaco Grand Prix,massa,1,5,0:01:31,,,
2012,6,Monaco Grand Prix,vettel,1,6,0:01:31,,,
2012,6,Monaco Grand Prix,raikkonen,1,7,0:01:32,,,
2012,6,Monaco Grand Prix,michael_schumacher,1,8,0:01:32,,,
2012,6,Monaco Grand Prix,hulkenberg,1,9,0:01:33,,,
2012,6,Monaco Grand Prix,bruno_senna,1,10,0:01:34,,,
2012,6,Monaco Grand Prix,resta,1,11,0:01:35,,,
2012,6,Monaco Grand Prix,ricciardo,1,12,0:01:36,,,
2012,6,Monaco Grand Prix,kovalainen,1,13,0:01:37,,,
2012,6,Monaco Grand Prix,button,1,14,0:01:37,,,
2012,6,Monaco Grand Prix,glock,1,15,0:01:38,,,
2012,6,Monaco Grand Prix,pic,1,16,0:01:39,,,
2012,6,Monaco Grand Prix,vergne,1,17,0:01:40,,,
2012,6,Monaco Grand Prix,perez,1,18,0:01:41,,,
2012,6,Monaco Grand Prix,petrov,1,19,0:01:42,,,
2012,6,Monaco Grand Prix,karthikeyan,1,20,0:01:45,,,
2012,6,Monaco Grand Prix,kobayashi,1,21,0:02:16,,,
2012,6,Monaco Grand Prix,webber,2,1,0:01:54,,,
2012,6,Monaco Grand Prix,rosberg,2,2,0:01:54,,,
2012,6,Monaco Grand Prix,hamilton,2,3,0:01:54,,,
2012,6,Monaco Grand Prix,alonso,2,4,0:01:54,,,
2012,6,Monaco Grand Prix,massa,2,5,0:01:54,,,
2012,6,Monaco Grand Prix,vettel,2,6,0:01:55,,,
2012,6,Monaco Grand Prix,raikkonen,2,7,0:01:55,,,
2012,6,Monaco Grand Prix,michael_schumacher,2,8,0:01:56,,,
2012,6,Monaco Grand Prix,hulkenberg,2,9,0:01:56,,,
2012,7,Canadian Grand Prix,vettel,1,1,0:01:25,,,
2012,7,Canadian Grand Prix,hamilton,1,2,0:01:26,,,
2012,7,Canadian Grand Prix,alonso,1,3,0:01:27,,,
2012,7,Canadian Grand Prix,webber,1,4,0:01:28,,,
2012,7,Canadian Grand Prix,rosberg,1,5,0:01:29,,,
2012,7,Canadian Grand Prix,massa,1,6,0:01:29,,,
2012,7,Canadian Grand Prix,resta,1,7,0:01:30,,,
2012,7,Canadian Grand Prix,grosjean,1,8,0:01:31,,,
2012,7,Canadian Grand Prix,michael_schumacher,1,9,0:01:31,,,
2012,7,Canadian Grand Prix,button,1,10,0:01:32,,,
2012,7,Canadian Grand Prix,raikkonen,1,11,0:01:32,,,
2012,7,Canadian Grand Prix,kobayashi,1,12,0:01:33,,,
2012,7,Canadian Grand Prix,perez,1,13,0:01:33,,,
2012,7,Canadian Grand Prix,hulkenberg,1,14,0:01:34,,,
2012,7,Canadian Grand Prix,bruno_senna,1,15,0:01:34,,,
2012,7,Canadian Grand Prix,kovalainen,1,16,0:01:35,,,
2012,7,Canadian Grand Prix,vergne,1,17,0:01:35,,,
2012,7,Canadian Grand Prix,ricciardo,1,18,0:01:35,,,
2012,7,Canadian Grand Prix,maldonado,1,19,0:01:36,,,
2012,7,Canadian Grand Prix,rosa,1,20,0:01:37,,,
2012,7,Canadian Grand Prix,petrov,1,21,0:01:37,,,
2012,7,Canadian Grand Prix,glock,1,22,0:01:37,,,
2012,7,Canadian Grand Prix,pic,1,23,0:01:38,,,
2012,7,Canadian Grand Prix,karthikeyan,1,24,0:01:38,,,
2012,7,Canadian Grand Prix,vettel,2,1,0:01:21,,,
2012,7,Canadian Grand Prix,hamilton,2,2,0:01:21,,,
2012,7,Canadian Grand Prix,alonso,2,3,0:01:21,,,
2012,7,Canadian Grand Prix,webber,2,4,0:01:21,,,
2012,7,Canadian Grand Prix,massa,2,5,0:01:22,,,
2012,7,Canadian Grand Prix,rosberg,2,6,0:01:22,,,
2012,8,European Grand Prix,vettel,1,1,0:01:50,,,
2012,8,European Grand Prix,hamilton,1,2,0:01:52,,,
2012,8,European Grand Prix,grosjean,1,3,0:01:53,,,
2012,8,European Grand Prix,kobayashi,1,4,0:01:54,,,
2012,8,European Grand Prix,maldonado,1,5,0:01:55,,,
2012,8,European Grand Prix,raikkonen,1,6,0:01:56,,,
2012,8,European Grand Prix,hulkenberg,1,7,0:01:57,,,
2012,8,European Grand Prix,alonso,1,8,0:01:57,,,
2012,8,European Grand Prix,resta,1,9,0:01:58,,,
2012,8,European Grand Prix,massa,1,10,0:01:58,,,
2012,8,European Grand Prix,rosberg,1,11,0:01:59,,,
2012,8,European Grand Prix,michael_schumacher,1,12,0:02:00,,,
2012,8,European Grand Prix,button,1,13,0:02:00,,,
2012,8,European Grand Prix,bruno_senna,1,14,0:02:01,,,
2012,8,European Grand Prix,perez,1,15,0:02:01,,,
2012,8,European Grand Prix,ricciardo,1,16,0:02:01,,,
2012,8,European Grand Prix,webber,1,17,0:02:02,,,
2012,8,European Grand Prix,kovalainen,1,18,0:02:02,,,
2012,8,European Grand Prix,petrov,1,19,0:02:03,,,
2012,8,European Grand Prix,vergne,1,20,0:02:04,,,
2012,8,European Grand Prix,rosa,1,21,0:02:04,,,
2012,8,European Grand Prix,karthikeyan,1,22,0:02:05,,,
2012,8,European Grand Prix,pic,1,23,0:02:06,,,
2012,8,European Grand Prix,vettel,2,1,0:01:46,,,
2012,8,European Grand Prix,hamilton,2,2,0:01:48,,,
2012,8,European Grand Prix,grosjean,2,3,0:01:47,,,
2012,8,European Grand Prix,kobayashi,2,4,0:01:47,,,
2012,8,European Grand Prix,maldonado,2,5,0:01:48,,,
2012,8,European Grand Prix,raikkonen,2,6,0:01:48,,,
2012,8,European Grand Prix,hulkenberg,2,7,0:01:47,,,
2012,9,British Grand Prix,alonso,1,1,0:01:44,,,
2012,9,British Grand Prix,webber,1,2,0:01:44,,,
2012,9,British Grand Prix,michael_schumacher,1,3,0:01:45,,,
2012,9,British Grand Prix,massa,1,4,0:01:46,,,
2012,9,British Grand Prix,vettel,1,5,0:01:46,,,
2012,9,British Grand Prix,maldonado,1,6,0:01:47,,,
2012,9,British Grand Prix,raikkonen,1,7,0:01:48,,,
2012,9,British Grand Prix,hamilton,1,8,0:01:48,,,
2012,9,British Grand Prix,bruno_senna,1,9,0:01:49,,,
2012,9,British Grand Prix,perez,1,10,0:01:50,,,
2012,9,British Grand Prix,hulkenberg,1,11,0:01:51,,,
2012,9,British Grand Prix,grosjean,1,12,0:01:51,,,
2012,9,British Grand Prix,button,1,13,0:01:51,,,
2012,9,British Grand Prix,kobayashi,1,14,0:01:52,,,
2012,9,British Grand Prix,rosberg,1,15,0:01:52,,,
2012,9,British Grand Prix,vergne,1,16,0:01:53,,,
2012,9,British Grand Prix,ricciardo,1,17,0:01:53,,,
2012,9,British Grand Prix,glock,1,18,0:01:54,,,
2012,9,British Grand Prix,rosa,1,19,0:01:54,,,
2012,9,British Grand Prix,karthikeyan,1,20,0:01:55,,,
2012,9,British Grand Prix,kovalainen,1,21,0:01:55,,,
2012,9,British Grand Prix,pic,1,22,0:01:55,,,
2012,9,British Grand Prix,resta,1,23,0:02:37,,,
2012,9,British Grand Prix,alonso,2,1,0:01:41,,,
2012,9,British Grand Prix,webber,2,2,0:01:41,,,
2012,9,British Grand Prix,michael_schumacher,2,3,0:01:41,,,
2012,9,British Grand Prix,massa,2,4,0:01:41,,,
2012,9,British Grand Prix,vettel,2,5,0:01:41,,,
2012,9,British Grand Prix,maldonado,2,6,0:01:41,,,
2012,9,British Grand Prix,raikkonen,2,7,0:01:41,,,
2012,10,German Grand Prix,alonso,1,1,0:01:27,,,
2012,10,German Grand Prix,vettel,1,2,0:01:28,,,
2012,10,German Grand Prix,michael_schumacher,1,3,0:01:29,,,
2012,10,German Grand Prix,hulkenberg,1,4,0:01:30,,,
2012,10,German Grand Prix,button,1,5,0:01:30,,,
2012,10,German Grand Prix,maldonado,1,6,0:01:31,,,
2012,10,German Grand Prix,webber,1,7,0:01:31,,,
2012,10,German Grand Prix,hamilton,1,8,0:01:32,,,
2012,10,German Grand Prix,raikkonen,1,9,0:01:32,,,
2012,10,German Grand Prix,resta,1,10,0:01:33,,,
2012,10,German Grand Prix,ricciardo,1,11,0:01:33,,,
2012,10,German Grand Prix,kobayashi,1,12,0:01:34,,,
2012,10,German Grand Prix,vergne,1,13,0:01:35,,,
2012,10,German Grand Prix,perez,1,14,0:01:35,,,
2012,10,German Grand Prix,petrov,1,15,0:01:36,,,
2012,10,German Grand Prix,rosberg,1,16,0:01:37,,,
2012,10,German Grand Prix,kovalainen,1,17,0:01:37,,,
2012,10,German Grand Prix,pic,1,18,0:01:38,,,
2012,10,German Grand Prix,glock,1,19,0:01:38,,,
2012,10,German Grand Prix,rosa,1,20,0:01:39,,,
2012,10,German Grand Prix,karthikeyan,1,21,0:01:41,,,
2012,10,German Grand Prix,massa,1,22,0:01:47,,,
2012,10,German Grand Prix,bruno_senna,1,23,0:02:02,,,
2012,10,German Grand Prix,grosjean,1,24,0:02:04,,,
2012,10,German Grand Prix,alonso,2,1,0:01:23,,,
2012,10,German Grand Prix,vettel,2,2,0:01:23,,,
2012,10,German Grand Prix,michael_schumacher,2,3,0:01:24,,,
2012,10,German Grand Prix,hulkenberg,2,4,0:01:24,,,
2012,10,German Grand Prix,button,2,5,0:01:24,,,
2012,10,German Grand Prix,maldonado,2,6,0:01:24,,,
2012,11,Hungarian Grand Prix,hamilton,1,1,0:01:33,,,
2012,11,Hungarian Grand Prix,grosjean,1,2,0:01:35,,,
2012,11,Hungarian Grand Prix,button,1,3,0:01:36,,,
2012,11,Hungarian Grand Prix,vettel,1,4,0:01:37,,,
2012,11,Hungarian Grand Prix,alonso,1,5,0:01:37,,,
2012,11,Hungarian Grand Prix,raikkonen,1,6,0:01:38,,,
2012,11,Hungarian Grand Prix,webber,1,7,0:01:39,,,
2012,11,Hungarian Grand Prix,bruno_senna,1,8,0:01:39,,,
2012,11,Hungarian Grand Prix,massa,1,9,0:01:40,,,
2012,11,Hungarian Grand Prix,hulkenberg,1,10,0:01:40,,,
2012,11,Hungarian Grand Prix,rosberg,1,11,0:01:41,,,
2012,11,Hungarian Grand Prix,maldonado,1,12,0:01:42,,,
2012,11,Hungarian Grand Prix,perez,1,13,0:01:42,,,
2012,11,Hungarian Grand Prix,resta,1,14,0:01:42,,,
2012,11,Hungarian Grand Prix,ricciardo,1,15,0:01:43,,,
2012,11,Hungarian Grand Prix,kovalainen,1,16,0:01:43,,,
2012,11,Hungarian Grand Prix,vergne,1,17,0:01:43,,,
2012,11,Hungarian Grand Prix,petrov,1,18,0:01:44,,,
2012,11,Hungarian Grand Prix,kobayashi,1,19,0:01:44,,,
2012,11,Hungarian Grand Prix,pic,1,20,0:01:45,,,
2012,11,Hungarian Grand Prix,glock,1,21,0:01:46,,,
2012,11,Hungarian Grand Prix,rosa,1,22,0:01:47,,,
